,doc_id,sentence_id,sentence_text,sno
509,957179368,70,"['in', 'the', 'early', 'phases', 'of', 'an', 'epidemic', 'phenomenon', 'due', 'to', 'the', 'lack', 'of', 'thorough', 'Extended', 'Data', 'Fig.', '1e', ',', 'f', 'shows', 'that', ',', 'with', 'stronger', 'social-distancing', 'information', ':', 'for', 'example', ',', 'performing', 'an', 'insufficient', 'number', 'of', 'tests', 'may', 'lead', 'countermeasures', ',', 'able', 'to', 'yield', 'alpha', '=', '0.200', 'and', 'gamma', '=', '0.086', ',', 'hence', 'R0', '=', '0.787', ',', 'now', 'lower', 'to', 'underestimating', 'the', 'transmission', 'rate', '(', 'because', 'many', 'infected', 'subjects', 'are', 'not', 'than', '1', ',', 'the', 'peak', 'is', 'not', 'delayed', ',', 'but', 'anticipated', ',', 'because', 'the', 'increase', 'in', 'the', 'number', 'diagnosed', 'as', 'such', ')', 'and', 'overestimating', 'the', 'CFR', '(', 'because', 'critical', 'or', 'fatal', 'cases', 'of', 'new', 'infected', 'is', 'reduced', 'so', 'much', 'that', 'it', 'soon', 'becomes', 'a', 'decrease', '.']",510
510,957179368,71,"['Over', 'a', '300-day', 'hardly', 'go', 'undetected', ')', '.']",511
511,957179368,72,"['The', 'model', 'thus', 'provides', 'a', 'rough', 'quantification', 'of', 'the', 'horizon', ',', 'as', 'shown', 'in', 'Extended', 'Data', 'Fig.', '1e', ',', 'the', 'model', 'predicts', 'an', 'evolution', 'of', 'the', 'error', 'in', 'estimating', 'the', 'actual', 'number', 'of', 'infected', 'people', 'due', 'to', 'the', 'lack', 'of', 'proper', 'situation', 'that', 'leads', 'to', 'a', 'peak', 'in', 'the', 'number', 'of', 'concurrently', 'infected', 'individuals', 'diagnostic', 'tests', ',', 'or', 'due', 'to', 'insufficient', 'number', 'of', 'diagnostic', 'tests', 'being', 'performed', '.']",512
512,957179368,73,"['around', 'day', '50', ',', 'amounting', 'to', '0.092', '%', 'of', 'the', 'population', ';', 'the', 'peak', 'in', 'diagnosed', 'Also', ',', 'it', 'can', 'explain', 'and', 'predict', 'the', 'long-term', 'effects', 'of', 'underdiagnosis', ',', 'including', 'infected', 'occurs', 'at', 'day', '54', 'and', 'amounts', 'to', '0.083', '%', 'of', 'the', 'population', '.']",513
513,957179368,74,"['Eventually', ',', 'the', '(', 'apparently', 'surprising', ')', 'increased', 'number', 'of', 'infections', 'and', 'fatalities', ',', 'with', '0.25', '%', 'of', 'the', 'population', 'have', 'contracted', 'the', 'virus', '(', 'and', '~', '0.22', '%', 'have', 'been', 'sudden', 'outbreaks', 'after', 'long', 'silent', 'periods', '.']",514
514,957179368,75,"['diagnosed', ')', 'and', '~', '0.02', '%', 'of', 'the', 'population', 'have', 'died', 'because', 'of', 'the', 'contagion', '.']",515
515,957179368,76,"['The', 'fraction', 'of', 'patients', 'in', 'need', 'of', 'intensive', 'care', ',', 'as', 'shown', 'in', 'Extended', 'Data', 'Fig.', '1f', ',', 'clinical', 'data', ',', 'the', 'model', 'enables', 'us', 'to', 'reproduce', 'and', 'predict', 'the', 'dynamic', 'evolution', 'reaches', 'its', 'peak', 'on', 'day', '85', ',', 'amounting', 'to', '0.04', '%', 'of', 'the', 'population', '.']",516
516,957179368,77,"['of', 'the', 'epidemic', 'and', 'to', 'evaluate', 'the', 'possible', 'underestimation', 'or', 'overestimation', 'of', 'Extended', 'Data', 'Fig.', '1g', ',', 'h', 'shows', 'that', ',', 'with', 'even', 'stronger', 'social-distancing', 'the', 'epidemic', 'phenomenon', 'based', 'on', 'current', 'statistics', ',', 'which', 'are', 'heavily', 'subject', 'countermeasures', ',', 'alpha', '=', 'gamma', '=', '0.057', ',', 'hence', 'R0', '=', '0.0329', ',', 'significantly', 'lower', 'than', '1', '.']",517
517,957179368,78,"['Over', 'to', 'bias', '(', 'for', 'example', ',', 'asymptomatic', 'patients', 'may', 'get', 'tested', 'according', 'to', 'some', 'a', '300-day', 'horizon', ',', 'as', 'shown', 'in', 'Extended', 'Data', 'Fig.', '1g', ',', 'the', 'model', 'predicts', 'an', 'protocols', ',', 'not', 'tested', 'according', 'to', 'others', ')', '.']",518
518,957179368,79,"['evolution', 'of', 'the', 'situation', 'that', 'leads', 'to', 'a', 'peak', 'in', 'the', 'number', 'of', 'concurrently', 'infected', 'individuals', 'around', 'day', '25', ',', 'amounting', 'to', '0.057', '%', 'of', 'the', 'population', ';', 'the', 'peak', 'in', 'different', 'guidelines', 'and', 'protocols', '(', 'for', 'example', ',', 'more', 'extensive', 'screening', 'for', 'the', 'diagnosed', 'infected', 'occurs', 'at', 'day', '35', 'and', 'amounts', 'to', '0.048', '%', 'of', 'the', 'population', '.']",519
519,957179368,80,"['disease', 'or', 'stricter', 'social-distancing', 'measures', ')', ',', 'which', 'typically', 'results', 'in', 'a', 'change', 'Eventually', ',', '0.086', '%', 'of', 'the', 'population', 'have', 'contracted', 'the', 'virus', '(', 'and', '~', '0.074', '%', 'have', 'in', 'the', 'model', 'parameters', '.']",520
520,957179368,81,"['been', 'diagnosed', ')', 'and', '~', '0.006', '%', 'of', 'the', 'population', 'have', 'died', 'because', 'of', 'the', 'contagion', '.']",521
521,957179368,82,"['The', 'fraction', 'of', 'patients', 'in', 'need', 'of', 'intensive', 'care', ',', 'as', 'shown', 'in', 'Extended', 'Data', 'Fig.', '1h', ',', 'conditions', ',', 'but', 'they', 'are', 'sensitive', 'to', 'the', 'parameter', 'values', '(', 'and', 'in', 'particular', 'reaches', 'its', 'peak', 'on', 'day', '64', ',', 'amounting', 'to', '0.02', '%', 'of', 'the', 'population', '.']",522
522,957179368,83,"['extremely', 'sensitive', 'to', 'some', 'of', 'these', ',', 'as', 'our', 'sensitivity', 'analysis', 'has', 'indicated', ')', ',', 'These', 'scenarios', ',', 'although', 'surpassed', ',', 'are', 'fundamental', 'to', 'prove', 'that', 'lockdown', 'which', 'are', 'deeply', 'uncertain', 'and', 'can', 'vary', 'due', 'to', 'several', 'factors', ',', 'such', 'as', 'population', 'was', 'an', 'appropriate', 'policy', ',', 'given', 'that', ',', 'in', 'the', 'absence', 'of', 'social-distancing', 'density', ',', 'cultural', 'habits', ',', 'environmental', 'conditions', 'and', 'age', 'distribution', 'of', 'the', 'countermeasures', ',', 'the', 'epidemic', 'could', 'have', 'had', 'tragic', 'outcomes', ';', 'also', ',', 'they', 'population', '.']",523
523,957179368,84,"['The', 'predictions', 'must', 'also', 'consider', 'parameter', 'variations', 'due', 'to', 'the', 'suggest', '-', '-', 'for', 'countries', 'early', 'on', 'in', 'the', 'outbreak', 'evolution', '-', '-', 'that', 'strictly', 'enforcing', 'measures', 'imposed', 'by', 'the', 'government', '.']",524
524,957179368,85,"['This', 'is', 'a', 'fundamental', 'aspect', ':', 'in', 'the', 'long', 'the', 'lockdown', 'as', 'early', 'as', 'possible', 'leads', 'to', 'enormous', 'benefits', 'with', 'respect', 'to', 'a', 'term', ',', 'not', 'imposing', 'drastic', 'measures', 'leads', 'to', 'catastrophic', 'outcomes', ',', 'even', 'when', 'delayed', 'intervention', '.']",525
525,957179368,86,"['the', 'initially', 'affected', 'population', 'is', 'a', 'small', 'fraction', '.']",526
